id	image_id	caption	height	width	file_name	coco_url
350417	73153	A person talking on a phone with a tree in the foreground.	640	427	COCO_val2014_000000073153.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000073153.jpg
350593	109945	A bowl of granola with raspberries and honey on top with a spoon.	640	640	COCO_val2014_000000109945.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000109945.jpg
350687	233882	A small red plane sitting on top of an airport tarmac.	304	640	COCO_val2014_000000233882.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000233882.jpg
350889	575473	A white toilet sitting inside of a bathroom.	640	480	COCO_val2014_000000575473.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000575473.jpg
350998	412510	A man in black shirt using urinal in bathroom.	640	480	COCO_val2014_000000412510.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000412510.jpg
350999	421569	A brown and white dog on street next to a blue car.	388	640	COCO_val2014_000000421569.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000421569.jpg
351165	220739	"A green and white street sign that reads ""lincoln av e."""	427	640	COCO_val2014_000000220739.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000220739.jpg
351355	223335	A man riding a motorcycle on a racing track.	427	640	COCO_val2014_000000223335.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000223335.jpg
351641	381599	Five jumbo jets are parked at a large airport.	427	640	COCO_val2014_000000381599.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000381599.jpg
351658	517306	Two people sitting behind a large pizza on a table.	480	640	COCO_val2014_000000517306.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000517306.jpg
351662	193449	The bed covered in many sheets and blankets is the only furniture in the room.	427	640	COCO_val2014_000000193449.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000193449.jpg
351798	425136	The little girl poses with her dog for a photo.	426	640	COCO_val2014_000000425136.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000425136.jpg
351846	14439	Some people in a grass field flying a kite in the sky.	404	640	COCO_val2014_000000014439.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000014439.jpg
352426	305060	a person getting a piece of pizza pie	426	640	COCO_val2014_000000305060.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000305060.jpg
352547	508846	A cat hiding in a basket of some sort.	434	640	COCO_val2014_000000508846.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000508846.jpg
352569	167854	The Asian woman is standing on the beach holding an opened parasol in each hand.	480	640	COCO_val2014_000000167854.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000167854.jpg
352572	349837	The refrigerators are lined up against the wall.	333	500	COCO_val2014_000000349837.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000349837.jpg
352662	548962	A flat screen TV sitting in a living room.	480	640	COCO_val2014_000000548962.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000548962.jpg
352664	214199	A man surfing on a wave during the day.	427	640	COCO_val2014_000000214199.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000214199.jpg
353022	4795	A cat observing a computer screen next to a laptop and a cordless phone.	480	640	COCO_val2014_000000004795.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000004795.jpg
353162	528091	A man with a tennis racket on a court.	500	482	COCO_val2014_000000528091.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000528091.jpg
353758	320658	A cat sleeping on top of an open laptop computer.	375	500	COCO_val2014_000000320658.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000320658.jpg
354069	406329	A blue and white bus parked in front of a brick house.	427	640	COCO_val2014_000000406329.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000406329.jpg
354227	295440	A woman pouring wine into glasses on a wooden table.	640	427	COCO_val2014_000000295440.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000295440.jpg
354331	261068	A lady doing something with animals in an enclosed area.	429	640	COCO_val2014_000000261068.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000261068.jpg
354386	273889	A woman walking along a tennis court holding a tennis racquet.	640	463	COCO_val2014_000000273889.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000273889.jpg
354628	445048	A person is snow skiing and is in the middle of a jump.	426	640	COCO_val2014_000000445048.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000445048.jpg
354632	21361	a stuffed animal sitting on a chair in front of a laptop	436	500	COCO_val2014_000000021361.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000021361.jpg
354735	569452	A young boy doing a trick on his skate board.	640	429	COCO_val2014_000000569452.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000569452.jpg
354772	347163	Traffic stop sign with dilapidated building behind it.	427	640	COCO_val2014_000000347163.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000347163.jpg
355084	475586	A man wearing a purple tie holding his hand up to his face.	640	640	COCO_val2014_000000475586.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000475586.jpg
355288	120905	A red fire hydrant with a green cap with a bird on top of it.	427	640	COCO_val2014_000000120905.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000120905.jpg
355302	522622	A group of young children running on a field.	427	640	COCO_val2014_000000522622.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000522622.jpg
355323	218874	A man fishing while standing on some rocks next to the ocean.	429	640	COCO_val2014_000000218874.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000218874.jpg
355352	460145	A herd of sheep walking down a road in front of a silver truck.	480	640	COCO_val2014_000000460145.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000460145.jpg
355559	109146	A couple of brown horses standing in front of a building.	428	640	COCO_val2014_000000109146.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000109146.jpg
355616	181065	A herd of sheep grazing on a lush green hillside.	433	640	COCO_val2014_000000181065.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000181065.jpg
355648	199977	The airplane in the sky is doing tricks while spitting out smoke.	640	480	COCO_val2014_000000199977.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000199977.jpg
355710	110638	A couple of large elephants standing next to a baby elephant.	427	640	COCO_val2014_000000110638.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000110638.jpg
355759	311180	The man's hand is bigger then the scissors he is holding.	640	480	COCO_val2014_000000311180.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000311180.jpg
355873	395928	A wooden bench sitting next to a fence near a forest.	479	640	COCO_val2014_000000395928.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000395928.jpg
355886	218637	A motorcycle parked in front of a house.	640	427	COCO_val2014_000000218637.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000218637.jpg
355910	328921	A group of three dummy heads covered in hats.	359	640	COCO_val2014_000000328921.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000328921.jpg
355936	150265	A group of people walking down a sidewalk.	640	480	COCO_val2014_000000150265.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000150265.jpg
356085	59740	A table topped with lots of vegetables of different color and kind.	427	640	COCO_val2014_000000059740.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000059740.jpg
356118	140658	A brick building with a tall clock tower beside it.	640	480	COCO_val2014_000000140658.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000140658.jpg
356514	573759	Guy riding in his boat with thee dogs	365	500	COCO_val2014_000000573759.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000573759.jpg
356838	564563	A view of birds gliding through the air.	282	500	COCO_val2014_000000564563.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000564563.jpg
356861	365511	The street sign is clearly visible for all to see.	480	640	COCO_val2014_000000365511.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000365511.jpg
356888	41998	A picture of a large building with people milling about.	640	480	COCO_val2014_000000041998.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000041998.jpg
357661	560830	A black and white dog on a brown tile floor next to counter.	640	360	COCO_val2014_000000560830.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000560830.jpg
357824	270918	A sharp steeple on a building is lit in the sky.	640	480	COCO_val2014_000000270918.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000270918.jpg
358332	568653	A shiny black motorcycle with gleaming chrome is parked on a city sidewalk.	640	426	COCO_val2014_000000568653.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000568653.jpg
358582	519703	A group of ferry and sailboats are sitting on the water.	428	640	COCO_val2014_000000519703.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000519703.jpg
358982	375128	A fire hydrant is in the dark by a sidewalk.	480	640	COCO_val2014_000000375128.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000375128.jpg
359096	272117	Four people at a table with a birthday cake that has just been lit.	428	640	COCO_val2014_000000272117.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000272117.jpg
359219	452158	Sheep grazing on the side of a country road	425	640	COCO_val2014_000000452158.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000452158.jpg
359372	252048	A horse is standing in the stables in the hay	640	480	COCO_val2014_000000252048.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000252048.jpg
359829	214692	A large crowd watching a professional baseball game	480	640	COCO_val2014_000000214692.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000214692.jpg
359923	473215	A banana sundae sits in a dessert glass.	640	480	COCO_val2014_000000473215.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000473215.jpg
360412	64189	A boy in black jacket jumping a ramp on a skateboard.	500	375	COCO_val2014_000000064189.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000064189.jpg
360727	15883	Cook preparing a meal in folded bread at a food stall.	640	427	COCO_val2014_000000015883.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000015883.jpg
360921	25457	A very cluttered area with several books and tools.	426	640	COCO_val2014_000000025457.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000025457.jpg
361121	225791	a man on a skate board on a rail	640	427	COCO_val2014_000000225791.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000225791.jpg
361360	62661	A taxi cab parked next to a fire hydrant.	334	500	COCO_val2014_000000062661.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000062661.jpg
361448	84241	A group of women in kitchen next to pot.	396	640	COCO_val2014_000000084241.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000084241.jpg
361449	17365	Two people on skis in snowy area next to a barn.	480	640	COCO_val2014_000000017365.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000017365.jpg
361590	310059	A television playing Battlestar Galactica with pizza on a plate on the floor.	640	426	COCO_val2014_000000310059.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000310059.jpg
361604	473370	A laptop on a desk in a classroom.	480	640	COCO_val2014_000000473370.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000473370.jpg
361612	398537	A man in black jacket holding a kite in front of another person.	427	640	COCO_val2014_000000398537.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000398537.jpg
361614	407097	Black and white photograph of potted plants and gardening tools.	480	640	COCO_val2014_000000407097.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000407097.jpg
361634	72376	A man gets ready to throw a frisbee.	480	640	COCO_val2014_000000072376.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000072376.jpg
361717	256743	A long haired snowboarder poses standing with his board.	425	640	COCO_val2014_000000256743.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000256743.jpg
361790	105291	The stop sign at the corner of North Main and Schoolhouse	480	640	COCO_val2014_000000105291.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000105291.jpg
361929	141271	A man throwing a tennis serve into the air.	333	500	COCO_val2014_000000141271.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000141271.jpg
361977	509891	A man scrubs down an elephant in a water hole.	424	640	COCO_val2014_000000509891.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000509891.jpg
362068	264769	A couple pairs of scissors and a person sitting.	334	500	COCO_val2014_000000264769.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000264769.jpg
362196	337525	Wet black and grey dog retrieving an orange ball.	425	640	COCO_val2014_000000337525.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000337525.jpg
362488	408047	City bus loading on a busy metropolitan street.	426	640	COCO_val2014_000000408047.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000408047.jpg
362496	237735	A sleek gray plane flying through a cloudy sky.	426	640	COCO_val2014_000000237735.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000237735.jpg
362511	437898	A medium sized home kitchen with wood cabinets.	427	640	COCO_val2014_000000437898.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000437898.jpg
362718	372817	a group of people with umbrellas walk on a side walk	429	640	COCO_val2014_000000372817.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000372817.jpg
362896	530987	A group of people riding on top of three elephants.	480	640	COCO_val2014_000000530987.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000530987.jpg
362999	205190	two trains sit motionless at a train depot	423	640	COCO_val2014_000000205190.jpg	http://images.cocodataset.org/val2014/COCO_val2014_000000205190.jpg
